time,pressure
0.0,1.367231487954071
0.009999999999990905,1.431330022115126
0.020000000000010232,1.510092818617999
0.030000000000001137,1.6035266791263931
0.03999999999999204,1.7116384053046625
0.05000000000001137,1.834434798817327
0.060000000000002274,1.9719226613278409
0.06999999999999318,2.124108794500681
0.0800000000000125,2.291000000000495
0.09000000000000341,2.5455912775477145
0.09999999999999432,2.9459575948421746
0.10999999999998522,3.4697257055163337
0.12000000000000455,4.094522363204552
0.12999999999999545,4.797974321535686
0.13999999999998636,5.557708334143836
0.15000000000000568,6.351351154663745
0.1599999999999966,7.156529536723313
0.1699999999999875,7.950870233957212
0.18000000000000682,8.712000000000002
0.18999999999999773,9.453403703995237
0.19999999999998863,10.207240020446525
0.21000000000000796,10.979146411018727
0.21999999999999886,11.774760337370099
0.22999999999998977,12.599719261165436
0.2400000000000091,13.459660644069878
0.25,14.360221947741177
0.2599999999999909,15.307040633844359
0.27000000000001023,16.305754164044973
0.28000000000000114,17.362
0.28999999999999204,18.551305989400902
0.30000000000001137,19.91659102285341
0.3100000000000023,21.414579126381696
0.3199999999999932,23.00199432602143
0.3300000000000125,24.635560647809303
0.3400000000000034,26.272002117767954
0.3499999999999943,27.868042761934014
0.3599999999999852,29.380406606339495
0.37000000000000455,30.765817677020138
0.37999999999999545,31.981
0.38999999999998636,33.08439765169445
0.4000000000000057,34.159252340200176
0.4099999999999966,35.19948453906668
0.4199999999999875,36.19901472185274
0.4300000000000068,37.15176336211665
0.4399999999999977,38.05165093340864
0.44999999999998863,38.89259790928714
0.46000000000000796,39.668524763309925
0.46999999999999886,40.37335196902822
0.47999999999998977,41.001
0.4900000000000091,41.58980546119524
0.5,42.174617210813715
0.5099999999999909,42.744124102264905
0.5200000000000102,43.28701498895819
0.5300000000000011,43.791978724298296
0.539999999999992,44.24770416169465
0.5500000000000114,44.64288015455615
0.5600000000000023,44.96619555628837
0.5699999999999932,45.206339220300364
0.5800000000000125,45.35200000000027
0.5900000000000034,45.44353365383055
0.5999999999999943,45.52837466284314
0.6099999999999852,45.60582996435883
0.6200000000000045,45.67520649569857
0.6299999999999955,45.735811194182716
0.6399999999999864,45.78695099713227
0.6500000000000057,45.827932841868105
0.6599999999999966,45.85806366571076
0.6699999999999875,45.87665040598114
0.6800000000000068,45.882999999999996
0.6899999999999977,45.87802663819095
0.6999999999999886,45.86425471356787
0.710000000000008,45.84340646733668
0.7199999999999989,45.81720414070353
0.7299999999999898,45.787369974874416
0.7400000000000091,45.75562621105526
0.75,45.72369509045227
0.7599999999999909,45.69329885427138
0.7700000000000102,45.666159743718566
0.7800000000000011,45.644
0.789999999999992,45.62613261957875
0.8000000000000114,45.61031843745247
0.8100000000000023,45.59595145262906
0.8199999999999932,45.582425664116265
0.8300000000000125,45.56913507092189
0.8400000000000034,45.55547367205378
0.8499999999999943,45.54083546651974
0.8599999999999852,45.524614453327565
0.8700000000000045,45.50620463148501
0.8799999999999955,45.485
0.8899999999999864,45.45925024611758
0.9000000000000057,45.428143145460226
0.9099999999999966,45.39247982960217
0.9199999999999875,45.35306143011737
0.9300000000000068,45.31068907857972
0.9399999999999977,45.26616390656352
0.9499999999999886,45.220287045642685
0.960000000000008,45.1738596273911
0.9699999999999989,45.1276827833831
0.9799999999999898,45.082534108490556
0.9900000000000091,45.036387227614846
1.0,44.98792158245279
1.009999999999991,44.93768949878056
1.0200000000000102,44.88624330237432
1.0300000000000011,44.83413531901068
1.039999999999992,44.7819178744658
1.0500000000000114,44.73014329451585
1.0600000000000023,44.67936390493743
1.0699999999999932,44.63013203150671
1.0800000000000125,44.58299999999987
1.0900000000000034,44.53392261841826
1.0999999999999943,44.48005055750057
1.1099999999999852,44.42372993712963
1.1200000000000045,44.36730687718811
1.1299999999999955,44.31312749755918
1.1399999999999864,44.26353791812551
1.1500000000000057,44.22088425876981
1.1599999999999966,44.187512639375164
1.1699999999999875,44.16576917982429
1.1800000000000068,44.158
1.1899999999999977,44.161724
1.1999999999999886,44.17183199999998
1.210000000000008,44.18672800000001
1.2199999999999989,44.20481599999999
1.2299999999999898,44.22449999999997
1.240000000000009,44.244184000000004
1.25,44.262271999999996
1.259999999999991,44.27716799999998
1.2700000000000102,44.287276000000006
1.2800000000000011,44.291
1.289999999999992,44.27613200000002
1.3000000000000114,44.23577599999994
1.3100000000000023,44.17630399999998
1.3199999999999932,44.10408800000004
1.3300000000000125,44.02549999999989
1.3400000000000034,43.946911999999955
1.3499999999999943,43.87469600000002
1.3599999999999852,43.81522400000006
1.3700000000000045,43.77486799999998
1.3799999999999955,43.76
1.3899999999999864,43.760756
1.4000000000000057,43.762808
1.4099999999999966,43.765832
1.4199999999999875,43.769504
1.4300000000000068,43.773500000000006
1.4399999999999977,43.777496
1.4499999999999886,43.781168
1.460000000000008,43.784192000000004
1.4699999999999989,43.786243999999996
1.4799999999999898,43.787
1.490000000000009,43.77064799999994
1.5,43.72626399999993
1.509999999999991,43.66085599999998
1.5200000000000102,43.5814319999998
1.5300000000000011,43.49499999999988
1.539999999999992,43.408567999999946
1.5500000000000114,43.32914399999981
1.5600000000000023,43.2637359999999
1.5699999999999932,43.21935199999997
1.5800000000000125,43.202999999999996
1.5900000000000034,43.205968000000006
1.5999999999999943,43.214024
1.6099999999999852,43.22589599999999
1.6200000000000045,43.24031200000001
1.6299999999999955,43.256
1.6399999999999864,43.271687999999976
1.6500000000000057,43.286104
1.6599999999999966,43.29797599999999
1.6699999999999875,43.30603199999999
1.6800000000000068,43.309
1.6899999999999977,43.29710055357145
1.6999999999999886,43.26409974603182
