time,thrust
1.7300000000000004,623.817399059413
1.7400000000000002,623.1476375068407
1.75,622.1845004328094
1.7599999999999998,621.0394280802041
1.7699999999999996,619.8425559516602
1.7799999999999994,618.7216597152178
1.790000000000001,617.7908125746778
1.8000000000000007,617.1187960397493
1.8100000000000005,616.6893813578849
1.8200000000000003,616.3868223071945
1.83,616.027223187389
1.8399999999999999,615.4326801838026
1.8499999999999996,614.5201344518642
1.8599999999999994,613.3568788404493
1.870000000000001,612.1424691479651
1.8800000000000008,611.1191233328365
1.8900000000000006,610.4569005364995
1.9000000000000004,610.1741553606107
1.9100000000000001,610.1369459234403
1.92,610.1392258121392
1.9299999999999997,610.0108061109977
1.9399999999999995,609.6781532252277
1.9499999999999993,609.1511842666661
1.9600000000000009,608.4802688770693
1.9700000000000006,607.7346389437888
1.9800000000000004,606.997690558718
1.9900000000000002,606.3467686036903
2.0,605.8205717674998
2.01,605.4064691287008
2.0199999999999996,605.0531297479915
2.0299999999999994,604.680548209743
2.040000000000001,604.174920008686
2.0500000000000007,603.3926424716778
2.0600000000000005,602.1998963800368
2.0700000000000003,600.5378130868478
2.08,598.4708217455773
2.09,596.1817704810703
2.0999999999999996,593.9148306165722
2.1099999999999994,591.9011191751471
2.120000000000001,590.3063152898443
2.130000000000001,589.2159499410726
2.1400000000000006,588.642251701189
2.1500000000000004,588.5192269983984
2.16,588.6708088154166
2.17,588.7884794414083
2.1799999999999997,588.4877858999549
2.1899999999999995,587.4655995686005
2.1999999999999993,585.6726435036528
2.210000000000001,583.3621374189391
2.2200000000000006,580.9552486961373
2.2300000000000004,578.8127810577723
2.24,577.0725702924636
2.25,575.6399030860986
2.26,574.2920571273183
2.2699999999999996,572.803599458545
2.2799999999999994,571.0354491787937
2.290000000000001,568.9788732045075
2.3000000000000007,566.753655264859
2.3100000000000005,564.5553189181638
2.3200000000000003,562.5653991491306
2.33,560.8667585129809
2.34,559.4072844953013
2.3499999999999996,558.024657456988
2.3599999999999994,556.5122598657057
2.370000000000001,554.697971470962
2.380000000000001,552.5145652574022
2.3900000000000006,550.0413195467445
2.4000000000000004,547.4960755013116
2.41,545.1717621561172
2.42,543.3354601101383
2.4299999999999997,542.1259654369259
2.4399999999999995,541.4952453794823
2.450000000000001,541.2309215002233
2.460000000000001,541.0517022289345
2.4700000000000006,540.7078215555292
2.4800000000000004,540.0154678320472
2.49,538.8318513014099
2.5,537.0486122023644
2.51,534.6497523307784
2.5199999999999996,531.7798064938503
2.5299999999999994,528.7264686220198
2.540000000000001,525.797787165493
2.5500000000000007,523.1845265320695
2.5600000000000005,520.918828160937
2.5700000000000003,518.9461830849716
2.58,517.2229482080186
2.59,515.7493721286486
2.5999999999999996,514.5342236037592
2.6099999999999994,513.5497218156569
2.620000000000001,512.7186532770502
2.630000000000001,511.9284836204256
2.6400000000000006,511.05083746784476
2.6500000000000004,509.9631468712706
2.66,508.58557612237814
2.67,506.92827742481774
2.6799999999999997,505.11121161827754
2.6899999999999995,503.3263637558593
2.700000000000001,501.7595809685529
2.710000000000001,500.5138743093354
2.7200000000000006,499.5624881022162
2.7300000000000004,498.750950580462
2.74,497.86226512885327
2.75,496.7230945635418
2.76,495.28534981311924
2.7699999999999996,493.6285347260733
2.7799999999999994,491.89055473394717
2.790000000000001,490.1829050765082
2.8000000000000007,488.54190104066356
2.8100000000000005,486.92829556035935
2.8200000000000003,485.2510860419796
2.83,483.389783731181
2.84,481.218808580697
2.8499999999999996,478.6496351769361
2.8599999999999994,475.6786139788116
2.870000000000001,472.4072280744755
2.880000000000001,469.02340995969826
2.8900000000000006,465.7601704552888
2.9000000000000004,462.8409257235878
2.91,460.41117157910236
2.92,458.48134385079646
2.9299999999999997,456.92799524759516
2.9399999999999995,455.56550477094476
2.950000000000001,454.23537260946927
2.960000000000001,452.8450940303201
2.9700000000000006,451.34497821235703
2.9800000000000004,449.6902178790009
2.99,447.8322599473516
3.0,445.73666444936936
3.01,443.39572915211085
3.0199999999999996,440.81884033120946
3.0299999999999994,438.01587476253593
3.040000000000001,434.99921142421687
3.0500000000000007,431.8067089673553
3.0600000000000005,428.52088703833135
3.0700000000000003,425.2619713863414
3.08,422.15623998743786
3.09,419.29453113840776
3.0999999999999996,416.69562084938144
3.1099999999999994,414.29224942649887
3.120000000000001,411.95684474310207
3.130000000000001,409.5606586194911
3.1400000000000006,407.02736943305007
3.1500000000000004,404.3410925502769
3.16,401.51321357352265
3.17,398.5544269823473
3.1799999999999997,395.4819530680049
3.1899999999999995,392.340712110452
3.200000000000001,389.2038343643544
3.210000000000001,386.150135386367
3.2200000000000006,383.2377884698159
3.2300000000000004,380.4864253249965
3.24,377.87244989087736
3.25,375.3376599557643
3.26,372.8001538529643
3.2699999999999996,370.1598763003265
3.2799999999999994,367.31339686914663
3.290000000000001,364.19175486114256
3.3000000000000007,360.79853660630664
3.3100000000000005,357.20564522616627
3.3200000000000003,353.49857013155867
3.33,349.71305344649943
3.34,345.81075977157894
3.3499999999999996,341.7022994382919
3.3599999999999994,337.29733883829044
3.370000000000001,332.56712355298043
3.380000000000001,327.60273293395505
3.3900000000000006,322.62551240869124
3.4000000000000004,317.90949008412144
3.41,313.6416267031155
3.42,309.8145448083536
3.4299999999999997,306.2385684230105
3.4399999999999995,302.6719151381525
3.450000000000001,298.9735288756209
3.460000000000001,295.16611550152044
3.4700000000000006,291.37619161467194
3.4800000000000004,287.7207309689469
3.49,284.2408417509445
3.5,280.9258816264921
3.51,277.79076596876314
3.5199999999999996,274.92501131761105
3.5299999999999994,272.45014035031755
3.540000000000001,270.4017202791146
3.5500000000000007,268.63333542886915
3.5600000000000005,266.83244470252276
3.5700000000000003,264.64322347784434
3.58,261.81103391611083
3.59,258.2659187799376
3.5999999999999996,254.1200946314343
3.6099999999999994,249.60740910036944
3.620000000000001,245.00869512975012
3.630000000000001,240.58690164356437
3.6400000000000006,236.53035259562282
3.6500000000000004,232.90466491427716
3.66,229.63603709542792
3.67,226.54965807665047
3.6799999999999997,223.4524142626929
3.6899999999999995,220.21302011343323
3.700000000000001,216.79229364159528
3.710000000000001,213.21234806975818
3.7200000000000006,209.49777807226133
3.7300000000000004,205.6406579883231
3.74,201.6188618780917
3.75,197.4524231871376
3.76,193.25033304682003
3.7699999999999996,189.20089267023553
3.7799999999999994,185.49297601517117
3.790000000000001,182.20673623126572
3.8000000000000007,179.24473998822776
3.8100000000000005,176.3562714916218
3.8200000000000003,173.24570826329526
3.83,169.69641529935362
3.84,165.6338999256844
3.8499999999999996,161.10564087564853
3.8599999999999994,156.22113513751447
3.870000000000001,151.1109944259076
3.880000000000001,145.92227015201354
3.8900000000000006,140.8219392136229
3.9000000000000004,135.976472031116
3.91,131.50647767017986
3.92,127.44499942973094
3.9299999999999997,123.72799398892965
3.9399999999999995,120.2192428271748
3.950000000000001,116.74872203416237
3.960000000000001,113.1440458902404
3.9700000000000006,109.24932764407357
3.9800000000000004,104.93690470470912
3.99,100.12360756899518
4.0,94.80297947628492
4.01,89.08319884534528
4.02,83.18917376877641
4.029999999999999,77.39620215740386
4.040000000000001,71.9219019937733
4.050000000000001,66.84833697352823
4.0600000000000005,62.12499915247933
4.07,57.639789208013326
4.08,53.296279787354806
4.09,49.03866325068867
4.1,44.824002810249816
4.109999999999999,40.603468567854954
4.120000000000001,36.361362997878324
4.130000000000001,32.174969206495
4.140000000000001,28.211012694829037
4.15,24.639478788400258
4.16,21.54346879266568
4.17,18.907086077176743
4.18,16.670051399479778
4.1899999999999995,14.770340786950511
4.200000000000001,13.135306224951435
4.210000000000001,11.66229848898452
4.220000000000001,10.240103256180763
4.23,8.801549375127733
4.24,7.358144698800224
4.25,5.991075783535062
4.26,4.810881233974368
4.27,3.907732573749569
4.279999999999999,3.309618472108832
4.290000000000001,2.965623435868266
4.300000000000001,2.7643486281615472
