time[s],pressure[MPa],burnrate[mm/s],burnrate_ideal[mm/s]
0.8100000000000023,4.458295145262906,9.107353899569162,3.754643450108419
0.8199999999999932,4.456942566411627,9.100755155239566,3.78019259135298
0.8300000000000125,4.455613507092189,9.094279548112283,3.8056077178262635
0.8400000000000034,4.454247367205378,9.08780268586918,3.8308911092298112
0.8499999999999943,4.452783546651974,9.081200426827529,3.8560449802899557
0.8599999999999852,4.451161445332756,9.07434885260049,3.8810714833391105
0.8700000000000045,4.4493204631485,9.06712424101113,3.905972710766194
0.8799999999999955,4.4472,9.059286472033259,3.9307506973442345
0.8899999999999864,4.444625024611758,9.050574751413476,3.9554074224425952
0.9000000000000057,4.441514314546023,9.040988338192276,3.9799448121307797
0.9099999999999966,4.4379479829602175,9.030690568570092,4.004364741180227
0.9199999999999875,4.434006143011737,9.019844434089316,4.028669034970117
0.9300000000000068,4.429768907857972,9.008612617492332,4.052859471302746
0.9399999999999977,4.425316390656352,8.997157528270995,4.076937782133686
0.9499999999999886,4.420728704564269,8.985641337861908,4.100905655221578
0.960000000000008,4.41608596273911,8.974226014455544,4.124764735702083
0.9699999999999989,4.41146827833831,8.96307096536009,4.148516627590215
0.9799999999999898,4.406953410849055,8.952048159237684,4.172162895215017
0.9900000000000091,4.402338722761485,8.94081655649347,4.195705064590268
1.0,4.397492158245279,8.929297348683319,4.219144624724695
1.009999999999991,4.392468949878055,8.917601973526843,4.242483028874903
1.0200000000000102,4.387324330237432,8.905841758374834,4.265721695744095
1.0300000000000011,4.382113531901068,8.894127943360777,4.2888620106294
1.039999999999992,4.37689178744658,8.882571704301434,4.311905326520496
1.0500000000000114,4.371714329451585,8.871284175349556,4.334852965152041
1.0600000000000023,4.366636390493743,8.86037647140677,4.357706218012262
1.0699999999999932,4.3617132031506705,8.849959710310179,4.380466347309913
1.0800000000000125,4.356999999999987,8.83967840094463,4.403134586901709
1.0900000000000034,4.352092261841826,8.828831944085058,4.425712143182182
1.0999999999999943,4.346705055750057,8.817368506028188,4.4482001959378
1.1099999999999852,4.341072993712962,8.805763466221945,4.470599899167116
1.1200000000000045,4.335430687718811,8.794492128666265,4.4929123818685675
1.1299999999999955,4.330012749755918,8.784029816016512,4.515138748797483
1.1399999999999864,4.325053791812551,8.774851962858508,4.537280081193764
1.1500000000000057,4.32078842587698,8.767434208300855,4.5593374374816005
1.1599999999999966,4.3174512639375155,8.762252488134104,4.581311853942563
1.1699999999999875,4.315276917982428,8.75978312691151,4.60320434536326
1.1800000000000068,4.3145,8.760012880438712,4.625015905658757
1.1899999999999977,4.3148724000000005,8.762171934271118,4.646747508472857
1.1999999999999886,4.315883199999998,8.765580290681799,4.668400107756263
1.210000000000008,4.3173728,8.769914564607097,4.689974638323646
1.2199999999999989,4.3191815999999985,8.774851321535392,4.711472016390529
1.2299999999999898,4.321149999999997,8.780067014161576,4.732893140090887
1.240000000000009,4.3231184,8.785237918679195,4.754238889976301
1.25,4.324927199999999,8.790040070679032,4.775510129497467
1.259999999999991,4.326416799999998,8.794149200671683,4.796707705468818
1.2700000000000102,4.3274276,8.797240669300834,4.817832448516979
1.2800000000000011,4.3278,8.797910454100096,4.838885173513734
1.289999999999992,4.326313200000002,8.794213835254874,4.85986667999417
1.3000000000000114,4.322277599999994,8.786093410801447,4.88077775256059
1.3100000000000023,4.316330399999998,8.77484109172918,4.901619161272816
1.3199999999999932,4.309108800000003,8.761749922829562,4.92239166202541
1.3300000000000125,4.301249999999989,8.748114337333034,4.943095996912359
1.3400000000000034,4.293391199999995,8.735230408039754,4.9637328945797465
1.3499999999999943,4.286169600000002,8.724396096099634,4.984303070566848
1.3599999999999852,4.280222400000006,8.716911499397172,5.004807227636168
1.3700000000000045,4.276186799999998,8.714079103298824,5.025246056092812
1.3799999999999955,4.2747,8.715548615547718,5.045620234093629
1.3899999999999864,4.274775599999999,8.718858409942213,5.065930427946531
1.4000000000000057,4.2749808,8.72251630717688,5.086177292400341
1.4099999999999966,4.2752832,8.726456953034466,5.106361470925583
1.4199999999999875,4.275650399999999,8.730614910880744,5.126483595986496
1.4300000000000068,4.276050000000001,8.734924648655914,5.146544289304665
1.4399999999999977,4.276449599999999,8.739320525747077,5.166544162114541
1.4499999999999886,4.2768168,8.743736779737977,5.186483815411178
1.460000000000008,4.2771192,8.748107513034109,5.206363840190456
1.4699999999999989,4.2773243999999995,8.752366679363416,5.2261848176821
1.4799999999999898,4.2774,8.754862369176253,5.245947319575707
1.490000000000009,4.275764799999993,8.75285284536091,5.2656519082400965
1.5,4.271326399999992,8.745927952164989,5.2852991369361675
1.509999999999991,4.264785599999998,8.735514582055854,5.304889550023537
1.5200000000000102,4.256843199999979,8.723042761597013,5.3244236831611635
1.5300000000000011,4.248199999999987,8.709945937141027,5.343902063502171
1.539999999999992,4.239556799999994,8.69766125445366,5.363325209883076
1.5500000000000114,4.23161439999998,8.687629835804136,5.382693633007618
1.5600000000000023,4.22507359999999,8.681297059083548,5.402007835625381
1.5699999999999932,4.220635199999998,8.680112844559693,5.421268312705372
1.5800000000000125,4.218999999999999,8.683913709212568,5.440475551604758
1.5900000000000034,4.2192968,8.690348503949679,5.459630032232891
1.5999999999999943,4.2201024,8.697826172232658,5.478732227210808
1.6099999999999852,4.2212895999999995,8.706087537487289,5.497782602026357
1.6200000000000045,4.222731200000001,8.714872712328786,5.516781615185064
1.6299999999999955,4.2242999999999995,8.72392104327251,5.535729718356932
1.6399999999999864,4.225868799999998,8.73297105430529,5.554627356519264
1.6500000000000057,4.2273104,8.741760389421179,5.573474968095662
1.6599999999999966,4.228497599999998,8.750025754259559,5.592272985091323
1.6699999999999875,4.229303199999998,8.757502857018755,5.611021833224745
1.6800000000000068,4.2296,8.763044592846432,5.62972193205598
1.6899999999999977,4.228410055357145,8.764984720423326,5.64837369511151
1.6999999999999886,4.225109974603182,8.763085457676947,5.666977530005885
1.710000000000008,4.220104387499998,8.758175574322369,5.685533838560214
1.7199999999999989,4.213797923809527,8.751086656348575,5.704043016917605
1.7299999999999898,4.206595213293661,8.74265328791148,5.722505455655652
1.740000000000009,4.198900885714281,8.733713229100141,5.740921539896068
1.75,4.191119570833335,8.725107591169861,5.759291649411535
1.759999999999991,4.183655898412706,8.71768101120899,5.777616158729884
1.7700000000000102,4.17691449821428,8.71228182859229,5.795895437235653
1.7800000000000011,4.1713,8.709046890988867,5.814129849269131
1.789999999999992,4.166532452783501,8.70707764408466,5.832319754222954
1.8000000000000114,4.162025705134968,8.705707574364622,5.85046550663633
1.8100000000000023,4.157725086151145,8.704824163953836,5.8685674562869385
1.8199999999999932,4.153575924928732,8.704314447332779,5.886625948280627
1.8300000000000125,4.149523550564436,8.704064986636142,5.904641323138919
1.8400000000000034,4.145513292154996,8.703961846532096,5.922613916884419
1.8499999999999943,4.1414904787971185,8.703890568701397,5.940544061124182
1.8599999999999852,4.137400439587517,8.703736145943074,5.958432083131095
1.8700000000000045,4.133188503622898,8.703382995939833,5.976278305923328
1.8799999999999955,4.1288,8.702735391365579,5.994083048341928
1.8899999999999864,4.124199647380385,8.701792591745098,6.011846625126578
1.9000000000000057,4.1194232084241476,8.700645979629105,6.0295693469896126
1.9099999999999966,4.11452257822585,8.699404458899577,6.047251520688295
1.9199999999999875,4.109549651880004,8.698177494116145,6.0648934490954565
1.9300000000000068,4.104556324481122,8.69707513591385,6.0824954312684785
1.9399999999999977,4.099594491123766,8.696208046740905,6.100057762516744
1.9499999999999886,4.094716046902449,8.695687527004663,6.117580734467521
1.960000000000008,4.089972886911684,8.695625541702725,6.1350646351303855
1.9699999999999989,4.08541690624603,8.69613474762359,6.152509748960174
1.9799999999999898,4.0811,8.697418245036603,6.169916356918551
1.990000000000009,4.0771581758433255,8.699642047342055,6.187284736534188
2.0,4.0736074049616064,8.702690807566837,6.204615161961623
2.009999999999991,4.070319527723117,8.70629431059033,6.221907904038821
2.0200000000000102,4.067166384496132,8.710180796582273,6.239163230343472
2.030000000000001,4.0640198156489555,8.714076892726865,6.256381405248053
2.039999999999992,4.060751661549861,8.717707543357998,6.273562689973721
2.0500000000000114,4.057233762567125,8.720795938810191,6.290707342643012
2.0600000000000023,4.053337959069051,8.723063443337383,6.3078156183314205
2.069999999999993,4.048936091423914,8.724229522502299,6.324887769117885
2.0800000000000125,4.043899999999984,8.723453870316371,6.3419240441341875
2.0900000000000034,4.037585116406332,8.719653352974875,6.358924689613304
2.0999999999999943,4.0296441132163165,8.712779444555723,6.375889948936747
2.109999999999985,4.020394692244713,8.703504147317014,6.3928200626809115
2.1200000000000045,4.010154555306266,8.692503720254075,6.409715268662444
2.1299999999999955,3.999241404215808,8.680458848095112,6.42657580198268
2.1399999999999864,3.987972940788086,8.668054805838096,6.443401895071161
2.1500000000000057,3.976666866837844,8.655981620927127,6.460193777728243
2.1599999999999966,3.9656408841799187,8.644934235481438,6.476951677166852
2.1699999999999875,3.9552126946290542,8.6356126713217,6.49367581805337
2.180000000000007,3.9457,8.628262743458896,6.510366422547695
2.1899999999999977,3.9370010536887805,8.622353421355301,6.5270237103425055
2.1999999999999886,3.9287235542834256,8.617331955870863,6.5436478987017095
2.210000000000008,3.9207493713868167,8.612943281803284,6.5602392024981455
2.219999999999999,3.9129603746019006,8.608930504297737,6.576797834250516
2.2299999999999898,3.9052384335315584,8.605034832734397,6.5933240041596015
2.240000000000009,3.8974654177786703,8.600995513007218,6.60981792014375
2.25,3.889523196946183,8.596549758533463,6.626279787873665
2.259999999999991,3.8812936406369785,8.591432680382953,6.642709810806523
2.2700000000000102,3.872658618453933,8.58537721696938,6.659108190219419
2.280000000000001,3.8634999999999993,8.577992498676492,6.675475125242157
2.289999999999992,3.8535903786666443,8.568989901562883,6.69181081288942
2.3000000000000114,3.84290634912507,8.558541760471195,6.708115448092311
2.3100000000000023,3.831635782897854,8.547057848672543,6.72438922372929
2.319999999999993,3.8199665515074868,8.534951203419936,6.740632330656521
2.3300000000000125,3.8080865264764494,8.522638232175822,6.756844957737648
2.3400000000000034,3.7961835793273284,8.510538818368222,6.773027291873001
2.3499999999999943,3.7844455815826086,8.499076427792048,6.789179518028255
2.359999999999985,3.7730604047648066,8.488678216915263,6.805301819262546
2.3700000000000045,3.7622159203964105,8.47977514449539,6.8213943767560705
2.3799999999999955,3.7521,8.472706152662829,6.837457369837164
2.3899999999999864,3.74281572581378,8.467426404375539,6.8534909760088825
2.4000000000000057,3.734209566020364,8.463550089711356,6.869495370975091
2.4099999999999966,3.726084471058915,8.46063863503594,6.885470728666073
2.4199999999999875,3.7182433913685298,8.458249647799148,6.901417221263672
2.430000000000007,3.7104892773883,8.455936789684248,6.917335019225973
2.4399999999999977,3.7026250795573885,8.453249645571887,6.933224291311543
2.4499999999999886,3.694453748314888,8.449733589644557,6.949085204603219
2.460000000000008,3.685778234099895,8.444929650131998,6.964917924531488
2.469999999999999,3.676401487351571,8.438367892554455,6.980722614897424
2.4799999999999898,3.666120823818916,8.428958802234767,6.996499437895239
2.490000000000009,3.6542056790644586,8.415732297885908,7.012248554134419
2.5,3.6405661099103694,8.399079586529973,7.027970122661464
2.509999999999991,3.6256565307042044,8.380026404433314,7.043664300981259
2.5200000000000102,3.6099313557935,8.359608299857348,7.059331245078063
2.530000000000001,3.5938449995259365,8.338870905852199,7.074971109436119
2.539999999999992,3.5778518762490514,8.318870203892653,7.090584047059929
2.5500000000000114,3.5624064003103912,8.300672786792823,7.106170209494149
2.5600000000000023,3.5479629860576267,8.285356130375646,7.1217297468431635
2.569999999999993,3.534976047838302,8.27400888447444,7.137262807790308
2.5800000000000125,3.5238999999999714,8.266801015887934,7.152769539616772
2.5900000000000034,3.514398123753835,8.262490336783097,7.168250088220161
2.5999999999999943,3.50572438326479,8.260031333050831,7.183704598132771
2.609999999999985,3.497719217311106,8.25906171950767,7.199133212539522
2.6200000000000045,3.4902230646710324,8.259215600316438,7.2145360732956085
2.6299999999999955,3.4830763641228795,8.260123354578928,7.229913320943851
2.6399999999999864,3.476119554444897,8.261411515650652,7.245265094731745
2.6500000000000057,3.469193074415332,8.262702645050682,7.260591532628235
2.6599999999999966,3.4621373628124963,8.263615201966617,7.275892771340208
2.6699999999999875,3.4547928584146352,8.263763409492686,7.291168946328716
2.680000000000007,3.446999999999999,8.263058409661816,7.306420191824912
2.6899999999999977,3.4388500197775107,8.261860506442025,7.321646640845754
2.6999999999999886,3.4305573152039712,8.26045428492621,7.336848425209428
2.710000000000008,3.4221470729295413,8.258898664988747,7.352025675550529
2.719999999999999,3.413644479604456,8.2572532201,7.367178521334986
2.7299999999999898,3.405074721878876,8.255578198416792,7.382307090874757
2.740000000000009,3.3964629864029625,8.253934544337211,7.3974115113422805
2.75,3.38783445982695,8.252383920569121,7.412491908784691
2.759999999999991,3.3792143288009995,8.250988730766446,7.4275484081378105
2.7700000000000102,3.370627779975271,8.249812142793907,7.4425811332399165
2.780000000000001,3.3621,8.249132842111642,7.457590206845287
2.789999999999992,3.353830782663324,8.249306541789315,7.472575750637536
2.8000000000000114,3.345905005025117,8.250264600268222,7.487537885242731
2.8100000000000023,3.3381754786432136,8.251650133475755,7.5024767302423125
2.819999999999993,3.330495015075381,8.253101891684215,7.5173924041858
2.8300000000000125,3.3227164258793853,8.254254115522437,7.5322850246033095
2.8400000000000034,3.31469252261306,8.254736387751878,7.547154708017869
2.8499999999999943,3.306276116834173,8.254173482121276,7.562001569957543
2.859999999999985,3.2973200201005124,8.252185210786658,7.576825724967375
2.8700000000000045,3.2876770439698406,8.248386271966703,7.591627286621139
2.8799999999999955,3.2771999999999992,8.242069724572714,7.6064063675329106
2.8899999999999864,3.2654908863610435,8.232506511475455,7.621163079368467
2.9000000000000057,3.2523926210759524,8.219733880327537,7.6358975328565055
2.9099999999999966,3.2381193954820016,8.204261312082512,7.650609837799697
2.9199999999999875,3.222885400916355,8.186604858436608,7.66530010308557
2.930000000000007,3.2069048287161674,8.167287344446677,7.679968436697221
2.9399999999999977,3.1903918702187317,8.146838562212219,7.694614945723886
2.9499999999999886,3.1735607167612003,8.125795457875775,7.709239736371327
2.960000000000008,3.1566255596807276,8.104702314544058,7.72384291397208
2.969999999999999,3.139800590314611,8.084110934100918,7.738424582995542
2.9799999999999898,3.1233,8.063988482541932,7.752984847057921
2.990000000000009,3.1068809812016798,8.043553141774135,7.767523808932017
3.0,3.0901818057106465,8.022375282465221,7.782041570556875
3.009999999999991,3.0732382838531622,8.000538817434817,7.796538233047294
3.0200000000000102,3.056086225955486,7.978128817886904,7.811013896703192
3.030000000000001,3.0387614423440263,7.955231544058154,7.825468661018831
3.039999999999992,3.021299743345043,7.931934475703936,7.839902624691924
3.0500000000000114,3.003736939284795,7.90832634247747,7.854315885632587
3.0600000000000023,2.98610884048969,7.884497154263674,7.868708540972177
3.069999999999993,2.968451257285989,7.86053823153923,7.883080687072002
3.0800000000000125,2.9507999999999495,7.836320949970194,7.897432419531892
3.0900000000000034,2.9330249717212085,7.811519483934593,7.91176383319867
3.0999999999999943,2.915015973758253,7.786065836416614,7.926075022174474
3.109999999999985,2.896838663765894,7.760127634313239,7.940366079824989
3.1200000000000045,2.87855869939889,7.7338749933391915,7.9546370987875425
3.1299999999999955,2.8602417383121552,7.707480573815963,7.968888170979086
3.1399999999999864,2.8419534381604477,7.681119636281231,7.983119387604081
3.1500000000000057,2.8237594565985265,7.654970097280992,7.99733083916225
3.1599999999999966,2.805725451281306,7.629212585750572,8.011522615456242
3.1699999999999875,2.7879170798635426,7.604030500442224,8.025694805599171
3.180000000000007,2.7704,7.579870870887514,8.039847498022064
3.1899999999999977,2.753429638880233,7.557195740324708,8.0539807804812
3.1999999999999886,2.7370775486964365,7.535830527645817,8.068094740065343
3.210000000000008,2.721133574607558,7.515207286002888,8.082189463202885
3.219999999999999,2.7053875617726826,7.494749312753104,8.096265035668877
3.2299999999999898,2.689629355350756,7.473870946160818,8.110321542591985
3.240000000000009,2.6736488005007253,7.45197735768951,8.124359068461326
3.25,2.6572357423816735,7.428464344873184,8.138377697133224
3.259999999999991,2.64018002615255,7.4027181303850655,8.152377511837882
3.2700000000000102,2.6222714969722936,7.374115173598799,8.16635859518594
3.280000000000001,2.6033,7.342028229708149,8.180321029174975
3.289999999999992,2.5830597728596354,7.3061915593133335,8.194264895195877
3.3000000000000114,2.561601822138742,7.266878605163812,8.208190274039183
3.3100000000000023,2.5391011464418156,7.224544858150487,8.22209724590128
3.319999999999993,2.5157327443731705,7.179653331931333,8.235985890390568
3.3300000000000125,2.4916716145371125,7.13267471272292,8.249856286533504
3.3400000000000034,2.4670927555381494,7.084087489702337,8.263708512780592
3.3499999999999943,2.4421711659805907,7.034378067918399,8.277542647012288
3.359999999999985,2.4170818444688087,6.984040865999926,8.291358766544812
3.3700000000000045,2.391999789607106,6.933578401352739,8.305156948135906
3.3799999999999955,2.3670999999999993,6.882160908251392,8.3189372679905
3.3899999999999864,2.3416418050188033,6.827813945185575,8.332699801766308
3.4000000000000057,2.315029738539398,6.770201678573613,8.34644462457936
3.4099999999999966,2.2876566059231638,6.710444067701014,8.360171811009456
3.4199999999999875,2.2599152125312565,6.6496794782225335,8.373881435105533
3.430000000000007,2.2321983637248266,6.5890647686267405,8.387573570390993
3.4399999999999977,2.2048988648652625,6.529775340738418,8.401248289868942
3.4499999999999886,2.178409521313714,6.4730051753137525,8.414905666027366
3.460000000000008,2.153123138431341,6.4199668764452875,8.428545770844245
3.469999999999999,2.129432521579517,6.371888403178526,8.442168675792596
3.4799999999999898,2.107728253223175,6.3293887849269685,8.455774451845453
3.490000000000009,2.0879876768237278,6.291830986697865,8.46936316948079
3.5,2.0697666000450363,6.258044410689396,8.482934898686368
3.509999999999991,2.052698356452373,6.226957917070013,8.496489708964537
3.5200000000000102,2.036416279611019,6.197483258169938,8.510027669336967
3.530000000000001,2.0205537030863963,6.168514868524016,8.523548848349325
3.539999999999992,2.004743960443787,6.13892962695969,8.537053314075889
3.5500000000000114,1.9886203852484723,6.107586611048521,8.550541134124101
3.5600000000000023,1.9718163110658733,6.073326866716305,8.56401237563908
3.569999999999993,1.9539650714612729,6.034973218434181,8.577467105308061
3.5800000000000125,1.9346999999999426,5.991515464876227,8.590905389364785
3.5900000000000034,1.913773274760139,5.942811826907318,8.604327293593839
3.5999999999999943,1.891383267735848,5.889582856410105,8.617732883334934
3.609999999999985,1.8678326033662385,5.832725526565991,8.631122223487143
3.6200000000000045,1.8434239060904087,5.773151828977995,8.644495378513076
3.6299999999999955,1.818459800347666,5.711788836661867,8.657852412443003
3.6399999999999864,1.7932429105771104,5.64957870593982,8.671193388878944
3.6500000000000057,1.768075861217839,5.587478630094592,8.684518370998683
3.6599999999999966,1.7432612767091649,5.526460759458534,8.697827421559756
3.6699999999999875,1.7191017814901834,5.46751210449978,8.71112060290338
3.680000000000007,1.6958999999999997,5.411067032485332,8.724397976958334
3.6899999999999977,1.673605763271405,5.356517588164098,8.737659605244806
3.6999999999999886,1.651871771331871,5.3030958467335845,8.750905548878166
3.710000000000008,1.6305549521128238,5.250353465221242,8.764135868572733
3.719999999999999,1.6095122335458716,5.197835231792417,8.777350624645468
3.7299999999999898,1.58860054356244,5.145079094826623,8.790549877019616
3.740000000000009,1.567676810093956,5.09161619754265,8.803733685228352
3.75,1.546597961072025,5.036970922611429,8.81690210841832
3.759999999999991,1.525220924428075,4.980660951632328,8.830055205353185
3.7700000000000102,1.50340262809353,4.922197344798899,8.843193034417112
3.780000000000001,1.481,4.8617924574274705,8.856315653618205
3.789999999999992,1.4582972754233325,4.800397363843886,8.869423120591932
3.8000000000000114,1.435593843631876,4.738303279587924,8.88251549260448
3.8100000000000023,1.412769363546006,4.675104706620046,8.895592826556076
3.819999999999993,1.389703494085903,4.6103908019789115,8.908655178984292
3.8300000000000125,1.3662758941717457,4.543745499929122,8.921702606067289
3.8400000000000034,1.3423662227239128,4.474747657108626,8.934735163627026
3.8499999999999943,1.317854138662584,4.402971225256533,8.947752907132442
3.859999999999985,1.2926193009080047,4.327985456390215,8.960755891702593
3.8700000000000045,1.2665413683803455,4.249355145557682,8.973744172109761
3.8799999999999955,1.2395000000000003,4.166362951180431,8.986717802782515
3.8899999999999864,1.2112115628597961,4.078348375698064,8.999676837808746
3.9000000000000057,1.1815933435013752,3.9854398913909606,9.012621330938682
3.9099999999999966,1.1508263800183913,3.888222634773879,9.025551335587824
3.9199999999999875,1.1190917105042475,3.787291604444214,9.038466904839904
3.930000000000007,1.086570373052335,3.6832514258537485,9.051368091449767
3.9399999999999977,1.0534434057563247,3.5767160439871635,9.064254947846246
3.9499999999999886,1.01989184670961,3.4683083494865716,9.077127526134998
3.960000000000008,0.9860967340055813,3.3586597447468853,9.08998587810129
3.969999999999999,0.9522391057379143,3.248409657467205,9.102830055212793
3.9799999999999898,0.9185,3.1373175002592872,9.115660108622299
3.990000000000009,0.8845509096043292,3.0241671075741805,9.128476089170448
4.0,0.8500148761004215,2.908495422555712,9.141278047388399
4.009999999999991,0.8150002606867736,2.790686937184711,9.154066033500484
4.02000000000001,0.7796154245618755,2.671131536078569,9.166840097426823
4.030000000000001,0.7439687289245204,2.5502241499315623,9.179600288785922
4.039999999999992,0.7081685349732001,2.4283643762505234,9.192346656897232
4.050000000000011,0.6723232039064047,2.305956071144714,9.205079250783685
4.060000000000002,0.6365410969229292,2.183406916318175,9.21779811917421
4.069999999999993,0.6009305752212637,2.0611279657793444,9.230503310506196
4.0800000000000125,0.5655999999999,1.93715099631018,9.243194872927962
4.090000000000003,0.5293121479504975,1.8078861790768574,9.255872854301177
4.099999999999994,0.4912672521324891,1.6732772317614308,9.26853730220326
4.109999999999985,0.4522298582965545,1.5360509976314407,9.281188263929755
4.1200000000000045,0.41296451219326247,1.3989520196988694,9.293825786496681
4.1299999999999955,0.3742357595735178,1.2647389510275602,9.306449916642858
4.139999999999986,0.3368081461878887,1.136180903320598,9.319060700832205
4.150000000000006,0.30144621778695846,1.0160539248782081,9.331658185256007
